sr_no,state,work_raw,work_id_raw,ida_raw,mp_name_raw,constituency,expenditure_date_raw,vendor_raw,payment_status,fund_disbursed_amount,house,state_key,work_id,work_key,district_name,ida_key,mp_name_clean,mp_key,elected_nominated,expenditure_date,vendor_clean,vendor_id
53,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/214001,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,23-Jul-2026,Ajay Kumar Singh,Payment In-Progress,18044.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/214001,LS|WS/MP18222/2025-2026/214001,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-23,AJAY KUMAR SINGH,v_54479d34a2d8
54,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/214002,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,23-Jul-2026,Ajay Kumar Singh,Payment In-Progress,18044.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/214002,LS|WS/MP18222/2025-2026/214002,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-23,AJAY KUMAR SINGH,v_54479d34a2d8
55,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/214058,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,23-Jul-2026,Ajay Kumar Singh,Payment In-Progress,18044.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/214058,LS|WS/MP18222/2025-2026/214058,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-23,AJAY KUMAR SINGH,v_54479d34a2d8
56,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/214009,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,23-Jul-2026,Ajay Kumar Singh,Payment In-Progress,18044.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/214009,LS|WS/MP18222/2025-2026/214009,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-23,AJAY KUMAR SINGH,v_54479d34a2d8
57,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/214010,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,23-Jul-2026,Ajay Kumar Singh,Payment In-Progress,18044.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/214010,LS|WS/MP18222/2025-2026/214010,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-23,AJAY KUMAR SINGH,v_54479d34a2d8
58,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171510,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171510,LS|WS/MP18222/2025-2026/171510,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
59,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171469,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171469,LS|WS/MP18222/2025-2026/171469,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
60,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171470,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171470,LS|WS/MP18222/2025-2026/171470,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
61,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171466,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171466,LS|WS/MP18222/2025-2026/171466,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
62,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171467,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171467,LS|WS/MP18222/2025-2026/171467,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
63,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171454,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171454,LS|WS/MP18222/2025-2026/171454,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
64,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171451,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171451,LS|WS/MP18222/2025-2026/171451,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
65,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171468,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171468,LS|WS/MP18222/2025-2026/171468,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
66,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171411,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171411,LS|WS/MP18222/2025-2026/171411,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
67,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171410,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171410,LS|WS/MP18222/2025-2026/171410,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
68,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171420,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171420,LS|WS/MP18222/2025-2026/171420,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
69,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171449,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171449,LS|WS/MP18222/2025-2026/171449,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
70,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171580,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171580,LS|WS/MP18222/2025-2026/171580,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
71,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171571,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171571,LS|WS/MP18222/2025-2026/171571,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
72,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171577,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171577,LS|WS/MP18222/2025-2026/171577,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
73,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171579,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171579,LS|WS/MP18222/2025-2026/171579,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
74,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171581,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171581,LS|WS/MP18222/2025-2026/171581,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
75,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171582,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171582,LS|WS/MP18222/2025-2026/171582,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
76,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171370,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171370,LS|WS/MP18222/2025-2026/171370,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
77,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171388,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,21-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171388,LS|WS/MP18222/2025-2026/171388,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-21,AJAY KUMAR SINGH,v_54479d34a2d8
78,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184334,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184334,LS|WS/MP18222/2025-2026/184334,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
79,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184338,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184338,LS|WS/MP18222/2025-2026/184338,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
80,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184332,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184332,LS|WS/MP18222/2025-2026/184332,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
81,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184330,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184330,LS|WS/MP18222/2025-2026/184330,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
82,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184328,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184328,LS|WS/MP18222/2025-2026/184328,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
83,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184316,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184316,LS|WS/MP18222/2025-2026/184316,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
84,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184319,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184319,LS|WS/MP18222/2025-2026/184319,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
85,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171611,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171611,LS|WS/MP18222/2025-2026/171611,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
86,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171612,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171612,LS|WS/MP18222/2025-2026/171612,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
87,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171613,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171613,LS|WS/MP18222/2025-2026/171613,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
88,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171614,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171614,LS|WS/MP18222/2025-2026/171614,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
89,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171392,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171392,LS|WS/MP18222/2025-2026/171392,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
90,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171393,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171393,LS|WS/MP18222/2025-2026/171393,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
91,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171592,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171592,LS|WS/MP18222/2025-2026/171592,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
92,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171610,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171610,LS|WS/MP18222/2025-2026/171610,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
93,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182256,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182256,LS|WS/MP18222/2025-2026/182256,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
94,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182254,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182254,LS|WS/MP18222/2025-2026/182254,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
95,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182255,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182255,LS|WS/MP18222/2025-2026/182255,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
96,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182258,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182258,LS|WS/MP18222/2025-2026/182258,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
97,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182259,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182259,LS|WS/MP18222/2025-2026/182259,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
98,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182263,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182263,LS|WS/MP18222/2025-2026/182263,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
99,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182264,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182264,LS|WS/MP18222/2025-2026/182264,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
100,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/183845,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/183845,LS|WS/MP18222/2025-2026/183845,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
101,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184031,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/184031,LS|WS/MP18222/2025-2026/184031,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
102,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182257,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/182257,LS|WS/MP18222/2025-2026/182257,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
103,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/172029,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/172029,LS|WS/MP18222/2025-2026/172029,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
104,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171728,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171728,LS|WS/MP18222/2025-2026/171728,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
105,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171724,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),BABU SINGH KUSHWAHA,JAUNPUR,22-Jul-2026,Ajay Kumar Singh,Payment In-Progress,19992.0,LS,Uttar Pradesh,WS/MP18222/2025-2026/171724,LS|WS/MP18222/2025-2026/171724,Jaunpur,JAUNPUR,BABU SINGH KUSHWAHA,LS_BABU SINGH KUSHWAHA,,2026-07-22,AJAY KUMAR SINGH,v_54479d34a2d8
